name,address,lat,lng,id,place_id
Bogardus Garden,"Hudson Street, New York",40.7159088,-74.0091257,5ded4ce411f47538fb95d85fd0caeba8b2a7c8c4,ChIJkaGoHh9awokR5gRo1Qh2e0s
Boobalach,"504 Grand Street, New York",40.7149725,-73.9820989,3f9e8e50e2f1a4b47558a36d7547d85b7b6489d8,ChIJT33_WtVbwokRuEFJEdtdMH8
Boone Slope,"Boone Avenue, Bronx",40.8375283,-73.8822432,1a90d9d85022f55d06db935bd7390bdbcd78d2c7,ChIJ69oQcPP0wokRygKjqeq1bto
Boro Park Obgyn,"5925 15 Ave, Flushing",40.7127614,-73.9180102,a9078e073427cd14cf5904e7801f87155cdb6c68,ChIJtw1Q45dewokRIwW9AnzFLUo
Boro Park Village Phase,"1901 51st Street, Brooklyn",40.6257687,-73.979612,74879ddafd934aa5f5dc3bfde42e36eb54c874cd,ChIJDaMM1NlEwokR-Z-5UxSK4P4
Boston Garden,"Boston Road, Bronx",40.8657044,-73.8616623,9f59dba1a968146818278773db17b3256f8d0ff8,ChIJ68kn0lzzwokRrGfhTlQ8kJU
Bow Bridge at Central Park,"Bow Bridge, New York",40.7756875,-73.9717317,2cf068074331f228aa4470c8909a9da3677c2a30,ChIJiR6aeI1YwokRew84rVXxFRM
Bowling Green,"Whitehall Street, New York",40.704926,-74.0136705,e29483192a646d634e3ce22e6397564eeed31201,ChIJywFTXhFawokR0uiJjnkwNwQ
Bowne Park,"29th Avenue, Flushing",40.7705766,-73.807311,be76f3cbb2296f4528a6bab8b1aa0e1f5513770c,ChIJH9ghRp2KwokRUtHSD91Dbbg
Bowne Playground,Flushing,40.7579884,-73.8248135,baa0224dd163077bd331311e2a88ac6690167e07,ChIJU-fJSBFgwokRaT0G-ov0_rw
Bradhurst Avenue Tenants Association,"321 West 152nd Street, New York",40.8276134,-73.9394778,1b58a87e488006dd55743d46b18ff258265df1a8,ChIJRzXWKH72wokRdv7pXv0oRSc
Brandons House,"221-01 Edgewood Avenue, New York",40.669296,-73.754762,f77592ae281c83b8d90b9c0ed932bfab4e9c654c,ChIJK3wIFqRmwokR_h9Y5VrTSBg
